model,parameter,h,time,homo_trace,hetero_trace
JR,v0,1.0,0.665,2.053822508169267,2.204199382032326
JR,v0,1.0,0.666,2.007224225560286,2.177474592145748
JR,v0,1.0,0.667,1.9614107166328267,2.1508785329133833
JR,v0,1.0,0.668,1.9165846460637095,2.1245323256114883
JR,v0,1.0,0.669,1.8730123810191817,2.0985243502727062
JR,v0,1.0,0.67,1.8308800161096777,2.0729497405992667
JR,v0,1.0,0.671,1.78997942768164,2.0479253140905422
JR,v0,1.0,0.672,1.7502358566277696,2.0235455674669276
JR,v0,1.0,0.673,1.7116203278185687,1.9998832342409725
JR,v0,1.0,0.674,1.6741398735816828,1.9770043263627135
JR,v0,1.0,0.675,1.6378375337019184,1.954976133392679
JR,v0,1.0,0.676,1.6027923554212276,1.9338517941110682
JR,v0,1.0,0.677,1.5691193934387169,1.9136841151629187
JR,v0,1.0,0.678,1.5369697099106432,1.8945115457770627
JR,v0,1.0,0.679,1.5065287947060728,1.876340259906288
JR,v0,1.0,0.68,1.4778145097285078,1.8591701978810107
JR,v0,1.0,0.681,1.45070160414084,1.8429858119238012
JR,v0,1.0,0.682,1.4251312527302247,1.8277708325762783
JR,v0,1.0,0.683,1.4010669176173867,1.8135023606462803
JR,v0,1.0,0.684,1.3784943482566403,1.8001592353470388
JR,v0,1.0,0.685,1.357421581435874,1.7877402152600175
JR,v0,1.0,0.686,1.3378789412765526,1.7762441306417551
JR,v0,1.0,0.687,1.319919039233726,1.7656426124058786
JR,v0,1.0,0.6880000000000001,1.3036167740960192,1.7558950673148104
JR,v0,1.0,0.6890000000000001,1.2890439238215388,1.7469651738344243
JR,v0,1.0,0.6900000000000001,1.2761005421461764,1.7388171552305491
JR,v0,1.0,0.6910000000000001,1.2646840582244367,1.73141460687687
JR,v0,1.0,0.6920000000000001,1.2547174228459301,1.7247274535208297
JR,v0,1.0,0.6930000000000001,1.2461394342475192,1.7187419918373434
JR,v0,1.0,0.6940000000000001,1.2389047381133187,1.713448921885795
JR,v0,1.0,0.6950000000000001,1.2329838275746994,1.7088130121497855
JR,v0,1.0,0.6960000000000001,1.2283630432102877,1.7048072950823296
JR,v0,1.0,0.6970000000000001,1.2250445730459605,1.7014052624871658
JR,v0,1.0,0.6980000000000001,1.2230464525548497,1.6985786697319765
JR,v0,1.0,0.6990000000000001,1.2223813159694865,1.6963015969296829
JR,v0,1.0,0.7000000000000001,1.2229395643850198,1.694553256484722
JR,v0,1.0,0.7010000000000001,1.2246248839514005,1.6933197151412966
JR,v0,1.0,0.7020000000000001,1.2273590137318484,1.6925895341831763
JR,v0,1.0,0.7030000000000001,1.2310743816147873,1.6923623939768389
JR,v0,1.0,0.704,1.2357141043138533,1.6926424640017776
JR,v0,1.0,0.705,1.2412319873678888,1.6934058186602232
JR,v0,1.0,0.706,1.2475925251409432,1.6946243341213225
JR,v0,1.0,0.707,1.254770900822276,1.696277438171332
JR,v0,1.0,0.708,1.2627529864263538,1.698345081906573
JR,v0,1.0,0.709,1.2715353427928493,1.7008083561736174
JR,v0,1.0,0.71,1.2810791478360608,1.7036527901016234
JR,v0,1.0,0.711,1.2912899594301113,1.7068650117075004
JR,v0,1.0,0.712,1.3021049124422044,1.7104345723633967
JR,v0,1.0,0.713,1.3134675547004004,1.714354915016595
JR,v0,1.0,0.714,1.3253277397528436,1.7186216642240506
JR,v0,1.0,0.715,1.33764162686776,1.7232241718167325
JR,v0,1.0,0.716,1.3503716810334545,1.7281449091434777
JR,v0,1.0,0.717,1.3634866729583193,1.7333668820807353
JR,v0,1.0,0.718,1.3769616790708241,1.7388737246241988
JR,v0,1.0,0.719,1.3907780815195219,1.7446503298249336
JR,v0,1.0,0.72,1.40492356817305,1.7506841579943113
JR,v0,1.0,0.721,1.4193888289270822,1.756966628894759
JR,v0,1.0,0.722,1.4341204944255734,1.7634884563135842
JR,v0,1.0,0.723,1.449072152427318,1.7702422529136117
JR,v0,1.0,0.724,1.4642097919732642,1.7772192030959508
JR,v0,1.0,0.725,1.4795025273412614,1.7844059505939551
JR,v0,1.0,0.726,1.4949225980460579,1.7917912194113628
JR,v0,1.0,0.727,1.5104453688393011,1.7993622296508256
JR,v0,1.0,0.728,1.526049329709536,1.8071057096387064
JR,v0,1.0,0.729,1.5417160958822076,1.815011190597532
JR,v0,1.0,0.73,1.5574304078196577,1.8230697460388654
JR,v0,1.0,0.731,1.5731801312211302,1.8312743713946638
JR,v0,1.0,0.732,1.5889562570227662,1.8396177560626188
JR,v0,1.0,0.733,1.6047529013976032,1.8480946338273603
JR,v0,1.0,0.734,1.620565429855609,1.8566979973928457
JR,v0,1.0,0.735,1.6363655765934992,1.8654159801202876
JR,v0,1.0,0.736,1.6521316632561351,1.8742382246781946
JR,v0,1.0,0.737,1.6678490743823353,1.8831573774741215
JR,v0,1.0,0.738,1.6835048084454054,1.8921650898349898
JR,v0,1.0,0.739,1.6990874778531393,1.901252854769871
JR,v0,1.0,0.74,1.7145873089478196,1.910413372123843
JR,v0,1.0,0.741,1.7299961420062204,1.9196420370758067
JR,v0,1.0,0.742,1.7453074312395995,1.9289337513878622
JR,v0,1.0,0.743,1.760516244793708,1.9382848301422404
JR,v0,1.0,0.744,1.775619264748784,1.9476913092080026
JR,v0,1.0,0.745,1.7906147871195528,1.957145466940575
JR,v0,1.0,0.746,1.80550272185523,1.9666390620913083
JR,v0,1.0,0.747,1.8202845928395215,1.9761665463196982
JR,v0,1.0,0.748,1.8349592926371239,1.9857227808927407
JR,v0,1.0,0.749,1.8495105076249452,1.9953034336485953
JR,v0,1.0,0.75,1.863931706430011,2.0049045317822767
JR,v0,1.0,0.751,1.8782187474800272,2.0145212443642033
JR,v0,1.0,0.752,1.8923685797039784,2.024150499199056
JR,v0,1.0,0.753,1.9063792425321227,2.0337894251231203
JR,v0,1.0,0.754,1.9202498658959937,2.0434358586381096
JR,v0,1.0,0.755,1.9339806702284008,2.0530865775253218
JR,v0,1.0,0.756,1.9475729664634294,2.0627369712027614
JR,v0,1.0,0.757,1.9610291560364406,2.072382756323521
JR,v0,1.0,0.758,1.974352730884069,2.0820205306991557
